url,industries,regions,keywords,prompt,notes,period,type,paywalled
https://www.sasktenders.ca/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,SaskTenders,,,,tender,
https://www.gov.mb.ca/tenders/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Manitoba Tenders,,,,tender,
https://ontariotenders.app.jaggaer.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Ontario Tenders Portal,,,,tender,
https://www.seao.ca/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Quebec SEAO,,,,tender,
https://procurement.novascotia.ca/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Nova Scotia Procurement,,,,tender,
https://www.gnb.ca/0012/opportunities/index-e.asp,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,New Brunswick Opportunities Network,,,,tender,
https://www.gov.nl.ca/fin/psb/procurement/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Newfoundland & Labrador Procurement,,,,tender,
https://www.princeedwardisland.ca/en/topic/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,PEI Procurement,,,,tender,
https://yukon.ca/en/tendering,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Yukon Tendering,,,,tender,
https://www.contractregistry.nt.ca/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Northwest Territories Contracts,,,,tender,
https://tenders.gov.nu.ca/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Nunavut Tenders,,,,tender,
https://www.biddingo.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Biddingo,,,,tender,private
https://projects.worldbank.org/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,World Bank Projects & Procurement,,,,tender,mixed
https://www.ebrd.com/work-with-us/procurement.html,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,EBRD Procurement,,,,tender,mixed
https://www.adb.org/work-with-us/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,ADB Procurement,,,,tender,mixed
https://www.afdb.org/en/projects-and-operations/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,African Development Bank Procurement,,,,tender,mixed
https://www.un.org/Depts/ptd/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,UN Procurement Division,,,,tender,mixed
https://www.pjm.com/suppliers,Grid / Transmission;Infrastructure & Energy Services,Europe,PJM Suppliers,,,,tender,private
https://www.nyiso.com/procurement,Grid / Transmission;Infrastructure & Energy Services,Europe,NYISO Procurement,,,,tender,private
https://www.caiso.com/Pages/About/CorporateProcurement.aspx,Grid / Transmission;Infrastructure & Energy Services,Europe,CAISO Procurement,,,,tender,private
https://www.ercot.com/about/governance/procurement,Grid / Transmission;Infrastructure & Energy Services,Europe,ERCOT Procurement,,,,tender,private
https://www.iso-ne.com/company-information/iso-procurement/,Grid / Transmission;Infrastructure & Energy Services,Europe,ISO New England Procurement,,,,tender,private
https://www.misoenergy.org/about-miso/suppliers/,Grid / Transmission;Infrastructure & Energy Services,Europe,MISO Suppliers,,,,tender,private
https://www.spp.org/about-us/careers-procurement/,Grid / Transmission;Infrastructure & Energy Services,Europe,SPP Procurement,,,,tender,private
https://gobonfire.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Bonfire eProcurement,,,,tender,private
https://www.bidnetdirect.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,BidNet Direct,,,,tender,private
https://www.deltek.com/en/products/government-contracting-solutions/govwin-iq,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,GovWin (Deltek),,,,tender,private
https://service.ariba.com/Discovery.aw,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,SAP Ariba Discovery,,,,tender,private
https://www.jaggaer.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Jaggaer Supplier Network,,,,tender,private
https://www.coupa.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Coupa Supplier Portal,,,,tender,private
https://www.mercell.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Mercell (Nordics/EU),,,,tender,private
https://www.tendersontime.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,TendersOnTime,,,,tender,private
https://www.tendersinfo.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,TendersInfo,,,,tender,private
https://www.tendernews.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,TenderNews,,,,tender,private
https://www.globaltenders.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,GlobalTenders,,,,tender,private
https://www.proactis.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Proactis eSourcing,,,,tender,private
https://in-tend.co.uk/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,In-Tend eProcurement,,,,tender,private
https://www.due-north.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Due North eTenders,,,,tender,private
https://atamis.co.uk/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Atamis Procurement,,,,tender,private
https://www.jaggaer.com/bravosolution/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,BravoSolution (legacy),,,,tender,private
https://www.mercell.com/en/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Mercell Tender Offers,,,,tender,private
https://www.kommunen.dk/udbud,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,KommuneNyheder udbud (DK),,,,tender,private
https://www.publicprocurement.be/publication-workspaces,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Belgium e-Notification,,,,tender,
https://www.bund.de/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Germany Bund.de,,,,tender,
https://www.place.gouv.fr/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,France PLACE,,,,tender,
https://www.aanbestedingskalender.nl/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Netherlands Aanbestedingskalender,,,,tender,
https://www.ski.dk/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Denmark SKI (State and Municipal Purchasing Service),,,,tender,
https://www.hankintailmoitukset.fi/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Finland HILMA,,,,tender,
https://www.e-avrop.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Sweden e-Avrop,,,,tender,
https://www.mercell.com/no/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Norway Mercell eTendering (public sector),,,,tender,
https://www.utbod.is/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Iceland Procurement,,,,tender,
https://www.llv.li/#/search?category=publicProcurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Liechtenstein Public Procurement,,,,tender,
https://portal.ujn.gov.rs/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Serbia Public Procurement Portal,,,,tender,
https://www.ujn.gov.rs/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Serbia Public Procurement Office,,,,tender,
https://www.ejn.gov.ba/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Bosnia and Herzegovina eProcurement,,,,tender,
https://www.ujn.gov.me/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Montenegro Public Procurement,,,,tender,
https://www.bjn.gov.mk/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,North Macedonia Public Procurement,,,,tender,
https://www.app.gov.al/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Albania Public Procurement Agency,,,,tender,
https://eojn.nn.hr/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Croatia EOJN (NN) Portal,,,,tender,
https://nen.gov.cz/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Czech NEN,,,,tender,
https://www.isepvo.sk/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Slovakia EVO,,,,tender,
https://ezamowienia.gov.pl/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Poland eZamowienia,,,,tender,
https://www.vortal.biz/en/vortalgov/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Portugal VortalGov,,,,tender,
https://contrataciondelestado.es/wps/portal/plataforma,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Spain PLACE,,,,tender,
https://www.anticorruzione.it/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Italy ANAC,,,,tender,
https://etenders.gov.ie/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Ireland eTenders (main),,,,tender,
https://toronto.bonfirehub.ca/portal,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Toronto SAP Ariba (Biddingo/Ariba),,,,tender,
https://vancouver.bidsandtenders.ca/Module/Tenders/en,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Vancouver Bid Opportunities,,,,tender,
https://www.calgary.ca/business/purchasing.html,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Calgary Purchasing,,,,tender,
https://edmonton.bidsandtenders.ca/Module/Tenders/en,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Edmonton Bids,,,,tender,
https://montreal.ca/en/topics/calls-tenders,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Montreal SEAO (notices),,,,tender,
https://www.dubaifinance.gov.ae/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Dubai Government Procurement (Dubai Finance),,,,tender,mixed
https://www.added.gov.ae/en,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Abu Dhabi Government Procurement,,,,tender,mixed
https://www.dewa.gov.ae/en/about-us/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Dubai Electricity & Water Authority (DEWA) Tenders,,,,tender,mixed
https://www.adports.ae/en/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Abu Dhabi Ports Suppliers,,,,tender,mixed
https://www.nmdc-group.com/en/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,NMDC Suppliers,,,,tender,mixed
https://www.boston.gov/departments/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Boston Procurement,,,,tender,
https://www.phila.gov/departments/procurement-department/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Philadelphia Procurement,,,,tender,
https://www.austintexas.gov/department/purchasing,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Austin Purchasing,,,,tender,
https://www.miamigov.com/Government/City-Departments/Procurement-Department,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Miami Procurement,,,,tender,
https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/General-Services/Procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Denver Procurement,,,,tender,
https://www.phoenix.gov/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Phoenix Procurement,,,,tender,
https://www.sandiego.gov/purchasing,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of San Diego Purchasing,,,,tender,
https://dallascityhall.com/departments/procurement-services/Pages/default.aspx,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Dallas Procurement,,,,tender,
